iter,rf_ns
1637,73.28
1638,2591.46
1639,73.28
1640,1552.21
1641,4516.74
1642,3414.20
1643,3614.06
1644,7544.55
1645,3590.74
1646,2897.91
1647,5912.40
1648,5076.33
1649,5852.44
1650,4043.75
1651,5942.37
1652,6558.60
1653,4276.91
1654,1302.39
1655,4323.54
1656,5076.33
1657,2794.65
1658,6608.56
1659,6575.25
1660,5432.74
1661,4973.07
1662,2298.34
1663,5262.87
1664,2654.75
1665,2165.10
1666,79.94
1667,1898.63
1668,79.94
1669,4456.78
1670,89.94
1671,1249.10
1672,83.27
1673,3920.50
1674,7181.48
1675,3574.09
1676,96.60
1677,69.95
1678,2001.89
1679,3597.40
1680,1975.24
1681,2524.84
1682,93.27
1683,4669.96
1684,2861.27
1685,79.94
1686,86.60
1687,3690.67
1688,133.24
1689,2195.08
1690,2768.00
1691,5592.63
1692,8660.41
1693,2008.55
1694,3980.46
1695,3610.73
1696,1778.72
1697,1002.61
1698,2491.53
1699,3237.66
1700,93.27
1701,7454.62
1702,2681.40
1703,76.61
1704,73.28
1705,3284.29
1706,5342.81
1707,2761.34
1708,3277.63
1709,8717.04
1710,6468.66
1711,2634.76
1712,5046.36
1713,696.16
1714,4513.41
1715,106.59
1716,4077.06
1717,7028.26
1718,5905.73
1719,596.24
1720,3527.45
1721,9972.80
1722,5975.68
1723,9413.20
1724,6422.03
1725,109.92
1726,4669.96
1727,4823.18
1728,5046.36
1729,1732.08
1730,4133.68
1731,6428.69
1732,4590.02
1733,1802.03
1734,3610.73
1735,5729.20
1736,5226.23
1737,5622.61
1738,6798.42
1739,4759.90
1740,2318.33
1741,2048.52
1742,79.94
1743,5232.89
1744,73.28
1745,4303.56
1746,3084.44
1747,826.07
1748,8084.16
1749,5152.94
1750,79.94
1751,3277.63
1752,5019.71
1753,6675.18
1754,9096.76
1755,7014.93
1756,5642.59
1757,4836.51
1758,6651.86
1759,2934.55
1760,632.88
1761,3723.98
1762,1658.80
1763,4376.84
1764,4353.52
1765,4766.56
1766,10545.72
1767,1695.44
1768,4769.89
1769,3807.25
1770,6262.14
1771,6172.21
1772,2025.20
1773,2218.40
1774,1462.28
1775,76.61
1776,5063.01
1777,83.27
1778,3231.00
1779,4773.22
1780,79.94
1781,3021.15
1782,1805.36
1783,86.60
1784,3047.80
1785,116.58
1786,3990.45
1787,4879.81
1788,3464.16
1789,119.91
1790,83.27
1791,4093.71
1792,4060.40
1793,4853.16
1794,143.23
1795,6485.32
1796,5522.68
1797,7184.81
1798,7181.48
1799,83.27
1800,4969.74
1801,3007.83
1802,11578.30
1803,4816.52
1804,4050.41
1805,6165.55
1806,6222.17
1807,2541.50
1808,1881.97
1809,1975.24
1810,6491.98
1811,4220.29
1812,5089.66
1813,76.61
1814,4536.72
1815,5056.35
1816,3340.92
1817,3121.08
1818,5882.42
1819,4473.44
1820,3074.45
1821,8890.25
1822,6312.11
1823,3057.79
1824,456.34
1825,253.15
1826,5169.60
1827,2398.27
1828,629.55
1829,5349.47
1830,4313.55
1831,4669.96
1832,552.93
1833,5142.95
1834,4866.49
1835,2078.50
1836,106.59
1837,2927.89
1838,4263.59
1839,5266.20
1840,1595.51
1841,6505.30
1842,6368.73
1843,3657.36
1844,8177.43
1845,3554.10
1846,3607.39
1847,4989.73
1848,2811.30
1849,1792.04
1850,5795.81
1851,2201.74
1852,3237.66
1853,3017.82
1854,1758.73
1855,4463.44
1856,83.27
1857,5159.61
1858,106.59
1859,2821.30
1860,5446.07
1861,5152.94
1862,529.62
1863,1918.61
1864,7194.80
1865,8423.92
1866,4699.94
1867,463.00
1868,5386.11
1869,7544.55
1870,3604.06
1871,116875.59
1872,6998.28
1873,2764.67
1874,4023.76
1875,5126.30
1876,1788.71
1877,4127.02
1878,5252.87
1879,413.04
1880,6255.48
1881,7008.27
1882,226.50
1883,1535.56
1884,4629.99
1885,5116.30
1886,456.34
1887,7191.47
1888,96.60
1889,3067.78
1890,113.25
1891,5116.30
1892,3287.63
1893,3430.86
1894,4396.82
1895,3047.80
1896,89.94
1897,2551.49
1898,79.94
1899,4583.36
1900,83.27
1901,83.27
1902,5442.74
1903,9080.11
1904,86.60
1905,2038.53
1906,1508.91
1907,4000.44
1908,5342.81
1909,5246.21
1910,86.60
1911,73.28
1912,4137.01
1913,5982.35
1914,2434.91
1915,9656.36
1916,4000.44
1917,2028.53
1918,7114.86
1919,76.61
1920,86.60
1921,83.27
1922,4876.48
1923,6238.83
1924,5842.45
1925,1852.00
1926,1159.16
1927,6641.87
1928,76.61
1929,2827.96
1930,86.60
1931,4586.69
1932,5156.28
1933,6015.66
1934,4793.20
1935,5685.89
1936,86.60
1937,1455.62
