iter,rf_ns
1613,133.24
1614,133.24
1615,133.24
1616,136.57
1617,129.91
1618,129.91
1619,133.24
1620,133.24
1621,133.24
1622,139.90
1623,133.24
1624,133.24
1625,129.91
1626,133.24
1627,129.91
1628,136.57
1629,133.24
1630,196.52
1631,269.81
1632,199.86
1633,186.53
1634,176.54
1635,199.86
1636,176.54
1637,189.86
1638,203.19
1639,176.54
1640,199.86
1641,159.88
1642,186.53
1643,189.86
1644,159.88
1645,189.86
1646,213.18
1647,179.87
1648,199.86
1649,169.88
1650,199.86
1651,153.22
1652,199.86
1653,199.86
1654,249.82
1655,196.52
1656,169.88
1657,289.79
1658,203.19
1659,166.55
1660,196.52
1661,159.88
1662,183.20
1663,179.87
1664,196.52
1665,189.86
1666,169.88
1667,196.52
1668,199.86
1669,216.51
1670,186.53
1671,169.88
1672,173.21
1673,186.53
1674,196.52
1675,173.21
1676,173.21
1677,196.52
1678,196.52
1679,169.88
1680,173.21
1681,176.54
1682,193.19
1683,186.53
1684,196.52
1685,183.20
1686,173.21
1687,183.20
1688,173.21
1689,173.21
1690,183.20
1691,173.21
1692,166.55
1693,183.20
1694,169.88
1695,199.86
1696,169.88
1697,173.21
1698,173.21
1699,176.54
1700,199.86
1701,176.54
1702,179.87
1703,196.52
1704,173.21
1705,189.86
1706,176.54
1707,193.19
1708,183.20
1709,223.17
1710,209.85
1711,169.88
1712,189.86
1713,259.81
1714,213.18
1715,186.53
1716,159.88
1717,273.14
1718,259.81
1719,196.52
1720,186.53
1721,253.15
1722,169.88
1723,183.20
1724,193.19
1725,179.87
1726,153.22
1727,176.54
1728,299.78
1729,206.52
1730,173.21
1731,239.83
1732,223.17
1733,193.19
1734,266.47
1735,216.51
1736,203.19
1737,213.18
1738,196.52
1739,186.53
1740,263.14
1741,229.83
1742,169.88
1743,293.12
1744,249.82
1745,179.87
1746,196.52
1747,289.79
1748,183.20
1749,183.20
1750,179.87
1751,216.51
1752,203.19
1753,266.47
1754,183.20
1755,173.21
1756,259.81
1757,239.83
1758,176.54
1759,236.50
1760,216.51
1761,206.52
1762,219.84
1763,216.51
1764,183.20
1765,219.84
1766,219.84
1767,216.51
1768,186.53
1769,216.51
1770,196.52
1771,166.55
1772,193.19
1773,219.84
1774,226.50
1775,169.88
1776,216.51
1777,213.18
1778,189.86
1779,216.51
1780,186.53
1781,206.52
1782,266.47
1783,309.78
1784,236.50
1785,276.47
1786,256.48
1787,199.86
1788,203.19
1789,196.52
1790,203.19
1791,169.88
1792,219.84
1793,196.52
1794,166.55
1795,173.21
1796,173.21
1797,183.20
1798,443.01
1799,176.54
1800,183.20
1801,209.85
1802,176.54
1803,196.52
1804,193.19
1805,173.21
1806,169.88
1807,183.20
1808,196.52
1809,179.87
1810,176.54
1811,173.21
1812,186.53
1813,186.53
1814,186.53
1815,243.16
1816,249.82
1817,189.86
1818,179.87
1819,156.55
1820,186.53
1821,193.19
1822,143.23
1823,163.22
1824,263.14
1825,176.54
1826,199.86
1827,166.55
1828,249.82
1829,216.51
1830,169.88
1831,156.55
1832,196.52
1833,176.54
1834,189.86
1835,186.53
1836,186.53
1837,189.86
1838,173.21
1839,226.50
1840,206.52
1841,183.20
1842,199.86
1843,169.88
1844,203.19
1845,196.52
1846,283.13
1847,189.86
1848,189.86
1849,189.86
1850,196.52
1851,186.53
1852,203.19
1853,153.22
1854,203.19
1855,163.22
1856,183.20
1857,176.54
1858,169.88
1859,196.52
1860,209.85
1861,153.22
1862,209.85
1863,293.12
1864,449.68
1865,249.82
1866,143.23
1867,139.90
1868,126.58
1869,123.24
1870,129.91
1871,149.89
1872,126.58
1873,119.91
1874,113.25
1875,109.92
1876,149.89
1877,159.88
1878,149.89
1879,110473.54
1880,123.24
1881,139.90
1882,116.58
1883,133.24
1884,126.58
1885,146.56
1886,129.91
1887,113.25
1888,136.57
1889,116.58
1890,139.90
1891,133.24
1892,116.58
1893,113.25
1894,113.25
1895,113.25
1896,133.24
1897,119.91
1898,136.57
1899,126.58
1900,133.24
1901,143.23
1902,116.58
1903,116.58
1904,139.90
1905,136.57
1906,133.24
1907,116.58
1908,113.25
1909,133.24
1910,119.91
1911,119.91
1912,123.24
1913,113.25
1914,116.58
1915,133.24
1916,116.58
1917,113.25
1918,123.24
1919,113.25
1920,139.90
1921,113.25
1922,119.91
1923,119.91
1924,119.91
1925,146.56
1926,146.56
1927,129.91
1928,136.57
1929,119.91
1930,119.91
1931,133.24
1932,116.58
1933,123.24
1934,119.91
1935,156.55
1936,116.58
1937,113.25
1938,116.58
1939,136.57
1940,143.23
1941,116.58
1942,119.91
1943,119.91
1944,139.90
1945,139.90
1946,116.58
1947,116.58
1948,136.57
1949,139.90
1950,123.24
1951,139.90
1952,123.24
1953,113.25
1954,119.91
1955,136.57
1956,119.91
1957,116.58
1958,286.46
1959,219.84
1960,499.64
1961,423.03
1962,443.01
1963,259.81
1964,243.16
1965,379.73
1966,289.79
1967,209.85
1968,186.53
1969,249.82
1970,143.23
1971,199.86
1972,189.86
1973,146.56
1974,169.88
1975,189.86
1976,169.88
1977,139.90
1978,153.22
1979,123.24
1980,159.88
1981,149.89
1982,143.23
1983,133.24
1984,136.57
1985,129.91
1986,129.91
1987,119.91
1988,126.58
1989,116.58
1990,139.90
1991,129.91
1992,119.91
1993,116.58
1994,143.23
1995,123.24
1996,119.91
1997,139.90
1998,123.24
1999,119.91
2000,136.57
2001,123.24
2002,113.25
2003,156.55
2004,129.91
2005,116.58
2006,149.89
2007,129.91
2008,166.55
2009,149.89
2010,146.56
2011,166.55
2012,126.58
2013,126.58
2014,119.91
2015,113.25
2016,116.58
2017,116.58
2018,143.23
2019,116.58
2020,113.25
2021,113.25
2022,113.25
2023,116.58
2024,113.25
2025,133.24
2026,146.56
2027,146.56
2028,116.58
2029,139.90
2030,116.58
2031,113.25
2032,133.24
2033,116.58
2034,116.58
2035,116.58
2036,113.25
2037,113.25
2038,119.91
2039,119.91
2040,119.91
2041,113.25
2042,116.58
2043,136.57
2044,113.25
2045,113.25
2046,133.24
2047,116.58
2048,119.91
2049,119.91
2050,129.91
2051,116.58
2052,113.25
2053,139.90
2054,116.58
2055,139.90
2056,133.24
2057,116.58
2058,136.57
2059,129.91
2060,116.58
2061,136.57
2062,116.58
2063,116.58
2064,116.58
2065,126.58
2066,116.58
2067,113.25
2068,133.24
2069,136.57
2070,113.25
2071,136.57
2072,116.58
2073,113.25
2074,113.25
2075,119.91
2076,113.25
2077,116.58
2078,143.23
2079,136.57
2080,116.58
2081,116.58
2082,113.25
2083,116.58
2084,139.90
2085,116.58
2086,129.91
2087,116.58
2088,116.58
2089,129.91
2090,279.80
2091,256.48
2092,216.51
2093,183.20
2094,173.21
2095,173.21
2096,173.21
2097,169.88
2098,146.56
2099,143.23
2100,153.22
2101,153.22
2102,139.90
2103,139.90
2104,143.23
2105,136.57
2106,136.57
2107,136.57
2108,143.23
2109,143.23
2110,143.23
2111,146.56
2112,139.90
2113,136.57
2114,159.88
2115,143.23
2116,153.22
2117,143.23
2118,143.23
2119,139.90
2120,156.55
2121,139.90
2122,143.23
2123,139.90
2124,146.56
2125,163.22
2126,149.89
2127,139.90
2128,139.90
2129,126.58
2130,133.24
2131,126.58
2132,113.25
2133,119.91
2134,119.91
